Temperature (°C),Humidity (%),Occupancy,Energy Consumption (kWh)
22.2,37.6633333333333,0,90
22.2,37.53,0,70
22.23,37.5,1,100
22.29,37.5,1,140
22.32333333333329,37.59666666666671,1,90
22.39,37.53,1,80
22.4266666666667,37.1633333333333,1,80
22.5,37.09,0,330
22.533333333333296,37.0,0,410
22.6,37.1333333333333,1,330
22.6333333333333,39.69333333333329,0,100
22.76,39.4933333333333,0,120
22.89,39.0,1,130
22.963333333333296,38.66666666666671,1,130
23.05,37.895,0,120
23.1333333333333,37.6,1,110
23.2,37.3266666666667,1,100
23.23,37.06,0,150
23.29,36.933333333333294,1,130
23.29,36.73,0,100
23.29,36.79,1,100
23.39,36.79,0,120
23.39,36.73,1,100
23.39,36.6633333333333,0,120
23.39,36.59,1,100
23.39,36.59,0,110
23.39,36.53,1,100
23.39,36.4666666666667,1,80
23.39,36.4,0,80
23.39,36.4,1,60
23.32333333333329,36.4,0,60
23.29,36.5,1,60
23.29,36.5,0,60
23.2,36.4,1,60
23.175,36.4,1,50
23.1,36.4,0,50
23.1,36.4,0,50
23.033333333333296,36.4,1,40
23.0,36.433333333333294,1,50
23.0,36.5,1,60
22.89,36.59,0,60
22.82333333333329,36.59,1,50
22.79,36.59,0,60
22.79,36.59,0,40
22.7,36.59,1,60
22.7,36.59,0,50
22.6,36.53,1,50
22.6,36.59,1,40
22.5,36.7,1,60
22.5,36.76,1,50
22.463333333333296,36.863333333333294,1,60
22.39,36.79,1,50
22.3566666666667,36.9,1,50
22.29,36.9,1,40
22.29,36.9,0,50
22.2,36.9,0,40
22.2,36.9,0,30
22.1,37.0,1,40
22.1,37.0,1,30
22.06666666666669,36.9666666666667,0,40
22.0,36.9666666666667,0,60
21.963333333333296,37.0,1,50
21.89,37.0,1,50
21.89,37.09,1,40
21.89,37.09,0,50
21.8566666666667,37.09,0,40
21.79,37.09,0,60
21.79,37.1266666666667,0,60
21.73,37.2,0,60
21.7,37.2,1,60
21.7,37.2,0,60
21.7,37.2,0,40
21.6333333333333,37.1266666666667,0,50
21.65,37.145,1,50
21.6,37.09,1,50
21.6,37.09,1,60
21.6,37.09,0,50
21.533333333333296,37.09,0,60
21.5,37.1633333333333,0,50
21.5,37.09,0,60
21.5,37.09,1,50
21.5,37.09,1,50
21.5,37.1633333333333,1,40
21.5,37.1633333333333,1,20
21.463333333333296,37.1633333333333,1,30
21.39,37.09,0,40
21.39,37.09,1,60
21.39,37.09,0,50
21.39,37.09,1,50
21.39,37.09,0,60
21.29,37.2666666666667,0,80
21.3566666666667,37.66,1,80
21.39,37.95,1,50
21.39,38.0,0,70
21.39,38.393333333333295,0,300
21.39,38.26,0,370
21.39,38.1266666666667,1,590
21.39,38.09,1,320
21.39,38.03,1,310
21.32333333333329,37.9,0,260
21.32333333333329,37.9,1,190
21.32333333333329,37.79,0,150
21.32333333333329,37.73,0,130
21.29,37.59,0,290
21.3566666666667,37.59,1,490
21.39,37.7,0,840
21.39,37.83333333333329,0,700
21.39,37.9,1,430
21.39,37.9,0,300
21.39,37.9,1,310
21.39,37.8266666666667,1,290
21.39,37.76,1,300
21.39,37.8,0,240
21.39,37.6266666666667,0,160
21.5,37.56,1,90
21.5,37.5,1,70
21.5,37.363333333333294,0,80
21.5,37.23,0,80
21.5,37.06,0,80
21.5,36.933333333333294,1,570
21.5,38.2666666666667,1,610
21.5,37.86,0,330
21.533333333333296,37.9233333333333,1,350
21.6,38.05666666666671,1,260
21.6333333333333,37.363333333333294,1,270
21.7,37.1566666666667,0,210
21.7,36.83333333333329,0,100
21.7,36.5666666666667,0,100
21.73,36.33333333333329,1,90
21.79,36.1266666666667,1,100
21.79,35.9,1,110
21.79,35.7225,0,100
21.8566666666667,35.59,0,80
21.89,35.56,0,90
21.89,35.4333333333333,1,90
21.89,35.36,0,80
21.89,35.6333333333333,0,90
21.89,35.09,1,90
21.89,35.09,0,250
21.89,35.23,1,390
21.89,35.43,0,190
21.89,35.7666666666667,1,100
21.89,36.0266666666667,1,280
21.89,37.05666666666671,1,560
21.89,38.9966666666667,1,600
21.9266666666667,42.7666666666667,1,290
22.0,44.69333333333329,1,90
22.033333333333296,43.36,1,370
22.1,42.7666666666667,1,670
22.033333333333296,41.93,0,230
22.033333333333296,41.4566666666667,0,160
22.0,41.145,0,90
22.0,40.863333333333294,1,70
22.0,40.6566666666667,1,70
22.0,40.4666666666667,1,70
21.9266666666667,40.4,0,70
21.89,40.26,1,70
21.89,40.1266666666667,0,70
21.89,39.9666666666667,1,70
21.89,39.8266666666667,0,70
21.89,39.7,1,80
21.89,39.6266666666667,0,60
21.79,39.4,0,50
21.79,39.3266666666667,1,60
21.79,39.2,1,40
21.73,39.2,0,70
21.7,39.09,1,70
21.7,39.03,0,60
21.7,38.863333333333294,1,80
21.6333333333333,38.73,1,70
21.6,38.645,0,80
21.6,38.59,1,70
21.533333333333296,38.59,0,70
21.5,38.5,1,70
21.5,38.433333333333294,1,70
21.5,38.4,1,70
21.4266666666667,38.3266666666667,0,70
21.39,38.2,0,60
21.39,38.1266666666667,0,70
21.39,38.09,1,80
21.32333333333329,38.09,1,110
21.29,38.23,1,70
21.29,38.363333333333294,1,50
21.29,38.5,0,50
21.29,38.5,0,40
21.26,38.43,0,20
21.2,38.29,0,40
21.2,38.26,0,30
21.2,38.2,1,70
21.2,38.2,0,50
21.15,38.1725,0,60
21.1333333333333,38.09,1,50
21.1,38.09,0,50
21.1,38.03,1,60
21.06666666666669,38.0,0,40
21.0,38.0,1,60
21.0,37.9,1,50
21.0,37.9,0,60
20.963333333333296,37.9,1,50
20.89,37.9,1,60
20.89,37.9,1,50
20.89,37.9,0,40
20.8566666666667,37.83333333333329,0,50
20.79,37.76,1,40
20.79,37.76,1,50
20.79,37.76,0,50
20.79,37.7,0,60
20.73,37.7,0,50
20.7,37.7,0,60
20.7,37.7225,0,40
20.7,37.73,0,20
20.7,37.7,0,40
20.7,37.7,0,40
20.7,37.7,1,50
20.6333333333333,37.6266666666667,0,50
20.6,37.59,0,60
20.6,37.59,0,50
20.6,37.59,1,60
20.6,37.59,1,50
20.6,37.59,1,50
20.533333333333296,37.59,0,50
20.5,37.59,1,50
20.5,37.59,1,50
20.5,37.59,0,60
20.5,37.59,1,50
20.5,37.59,1,60
20.5,37.59,1,60
20.463333333333296,37.56,1,50
20.463333333333296,37.56,1,50
20.39,37.5,0,50
20.39,37.5,1,50
20.39,37.5,0,50
20.39,37.5,1,60
20.39,37.5,0,60
20.39,37.66666666666671,1,80
20.39,38.19333333333329,0,50
20.463333333333296,38.53,0,50
20.463333333333296,38.59,0,60
20.5,38.723333333333294,0,60
20.5,38.53,1,60
20.533333333333296,38.76,0,60
20.6,38.6266666666667,1,70
20.6,38.6633333333333,0,200
20.6,38.59,0,160
20.6,38.4666666666667,0,50
20.6666666666667,38.5266666666667,0,160
20.7,38.7,1,60
20.7,38.7,1,60
20.79,38.545,0,50
20.82333333333329,38.363333333333294,1,40
20.89,38.23,0,60
20.82333333333329,38.23,0,60
20.89,38.363333333333294,1,60
20.89,38.4,0,70
20.963333333333296,39.7333333333333,1,90
21.033333333333296,42.2333333333333,1,80
21.1,41.5666666666667,1,80
21.1,41.1,1,90
21.1,40.5666666666667,0,100
21.1,40.49,0,100
21.1666666666667,40.1566666666667,0,100
21.2,39.6633333333333,0,90
21.2,39.33,1,100
21.23,39.1633333333333,1,90
21.29,38.89,1,100
21.32333333333329,38.9666666666667,1,90
21.39,38.8266666666667,0,110
21.39,38.45,1,90
21.5,38.26,1,100
21.5,38.1266666666667,1,90
21.533333333333296,37.9,0,70
21.6,37.4266666666667,1,60
21.6333333333333,36.66,0,60
21.7,36.19333333333329,1,80
21.7,35.6933333333333,1,80
21.7,35.56,0,120
21.79,35.8633333333333,1,120
21.79,35.73,1,110
21.82333333333329,35.2966666666667,0,140
21.89,35.03,1,110
21.89,34.9,1,110
21.89,34.9,1,110
22.0,34.9,1,120
22.0,34.9,1,100
22.1,34.9666666666667,1,80
22.1,34.7666666666667,0,100
22.1333333333333,34.56,0,270
22.2,34.8,1,250
22.2,37.3666666666667,1,110
22.29,38.86,1,130
22.3566666666667,39.393333333333295,1,430
22.39,38.0266666666667,1,300
22.39,37.3,0,270
22.39,36.76,1,240
22.463333333333296,36.7,0,220
22.5,36.59,1,360
22.5,36.6633333333333,1,430
22.6,36.9933333333333,1,450
22.7933333333333,37.6,0,440
23.3,36.96,1,410
23.6333333333333,36.4266666666667,1,100
23.6333333333333,35.99,1,120
23.4266666666667,35.6566666666667,0,110
23.3566666666667,35.4666666666667,1,120
23.29,35.3266666666667,1,120
23.26,35.06,1,100
23.175,34.82,1,170
23.1,34.7,0,100
23.1,34.7,0,90
23.1,34.76,1,90
23.06666666666669,34.76,0,90
23.0,34.76,1,120
23.0,34.79,0,120
22.9266666666667,34.79,1,110
22.89,34.79,0,110
22.89,34.8633333333333,1,100
22.79,34.73,0,100
22.79,34.79,0,70
22.76,34.9333333333333,0,80
22.7,35.0,0,80
22.7,35.26,1,80
22.6333333333333,35.1266666666667,0,80
22.6,35.23,1,90
22.533333333333296,35.23,1,80
22.5,35.29,1,70
22.5,35.23,1,60
22.445,35.1,1,40
22.39,35.06,1,40
22.39,35.06,1,30
22.29,35.09,0,50
22.29,35.09,1,60
22.2,35.09,1,60
22.2,35.09,1,50
22.2,35.1633333333333,1,50
22.1333333333333,35.1633333333333,1,50
22.1,35.2,0,60
22.1,35.2,1,50
22.0,35.23,1,60
22.0,35.3633333333333,0,60
21.963333333333296,35.4333333333333,1,60
21.89,35.56,1,50
21.89,35.59,1,50
21.82333333333329,35.53,1,50
21.79,35.53,0,50
21.73,35.59,1,50
21.7,35.59,1,20
21.7,35.59,0,40
21.7,35.59,0,30
21.6,35.5,1,50
21.6,35.5,0,60
21.5,35.59,1,40
21.5,35.59,0,50
21.5,35.7,1,50
21.5,35.7,1,50
21.39,35.6266666666667,0,60
21.39,35.7,1,60
21.39,35.7,1,50
21.32333333333329,35.7,1,50
21.29,35.79,1,50
21.29,35.79,1,50
21.29,35.79,1,50
21.23,35.79,1,60
21.2,35.9,1,50
21.2,35.9,0,70
21.2,35.89,1,70
21.2,36.195,1,40
21.2,36.29,0,40
21.2,36.26,0,230
21.2,36.2,0,170
21.2,36.1566666666667,0,60
21.2,36.29,0,70
21.2,36.433333333333294,0,90
21.2,36.433333333333294,1,80
21.2,36.4,0,80
21.2,36.3266666666667,0,80
21.2,36.433333333333294,0,80
21.2,36.5,0,80
21.2,36.73,0,70
21.2,36.79,1,80
21.2,36.79,1,340
21.2,36.73,1,370
21.2,36.73,1,80
21.26,36.93,0,50
21.29,37.0,0,50
21.29,37.06,0,40
21.29,37.145,1,50
21.39,37.09,0,50
21.39,36.963333333333296,1,50
21.4266666666667,36.79,0,60
21.5,36.73,0,50
21.5,36.6633333333333,1,70
21.5,36.59,1,50
21.6,36.5,1,50
21.6,36.5,1,60
21.6333333333333,36.5,1,50
21.6333333333333,36.433333333333294,1,50
21.7,36.4666666666667,1,50
21.7,36.4,0,50
21.7,36.363333333333294,1,60
21.76,36.363333333333294,1,50
21.79,36.4,0,60
21.79,36.4,1,50
21.89,36.363333333333294,1,50
21.89,36.29,1,50
21.89,36.4,0,50
21.9266666666667,36.33333333333329,1,60
22.0,36.2,1,70
22.033333333333296,36.09,1,80
22.1,36.03,0,100
22.1333333333333,35.9,1,90
22.2,35.8266666666667,0,90
22.2,35.79,1,70
22.26,35.79,0,80
22.29,35.7,1,70
22.3566666666667,35.7,1,90
22.39,35.6633333333333,0,80
22.39,35.59,0,100
22.463333333333296,35.6633333333333,0,90
22.463333333333296,35.59,0,80
22.5,35.59,0,80
22.5,35.59,1,80
22.5,35.6633333333333,1,70
22.56666666666669,35.59,1,80
22.6,35.59,1,90
22.6,35.59,0,90
22.6,35.59,0,80
22.7,35.7,0,80
22.7,35.76,1,70
22.7,35.79,1,80
22.7,35.8633333333333,0,60
22.6333333333333,35.9333333333333,0,40
22.7,36.0,1,50
22.7,36.09,1,70
22.7,36.1633333333333,1,90
22.7,36.433333333333294,0,320
22.6333333333333,36.36,1,330
22.6333333333333,36.83333333333329,1,270
22.7,37.433333333333294,1,260
22.73,37.2,1,240
22.79,37.1266666666667,1,210
22.89,37.23,0,280
22.963333333333296,37.43,0,170
23.06666666666669,37.83,1,120
23.2,38.4233333333333,1,100
23.2,38.745,1,120
23.2,38.99,1,120
23.1333333333333,38.79,0,130
23.1,38.7,1,130
23.1,38.6266666666667,0,120
23.1,38.59,1,120
23.1,38.59,1,140
23.06666666666669,38.56,1,150
23.0,38.5,0,150
23.0,38.5,1,150
23.0,38.56,1,140
22.9266666666667,38.59,0,130
22.9266666666667,38.59,1,100
22.89,38.6266666666667,1,80
22.89,38.76,1,60
22.89,38.8266666666667,1,30
22.89,38.9,0,40
22.79,38.79,1,40
22.79,38.79,1,80
22.79,38.79,0,70
22.7225,38.79,0,60
22.7,38.79,0,70
22.7,38.79,0,60
22.7,38.79,1,70
22.6666666666667,38.863333333333294,1,50
22.6,38.79,1,80
22.6,38.9,0,60
22.6,38.9,1,60
22.5,39.0,1,70
22.5,39.0,1,50
22.5,39.09,1,50
22.5,39.09,1,50
22.5,39.09,1,50
22.5,39.1633333333333,0,40
22.39,39.1266666666667,1,60
22.39,39.2,1,60
22.39,39.23,1,60
22.39,39.29,1,60
22.3566666666667,39.4,0,50
22.29,39.4,1,40
22.29,39.4666666666667,1,20
22.29,39.59,1,30
22.29,39.59,0,30
22.2,39.59,1,50
22.2,39.59,1,60
22.2,39.59,1,60
22.2,39.59,0,60
22.2,39.59,0,60
22.2,39.59,1,50
22.1,39.59,0,50
22.1,39.59,1,40
22.06666666666669,39.56,1,50
22.0,39.433333333333294,1,50
22.0,39.4,1,50
22.0,39.4,0,60
21.963333333333296,39.4,1,50
21.89,39.3266666666667,1,60
21.89,39.29,1,40
21.89,39.29,1,50
21.89,39.29,1,50
21.8566666666667,39.29,0,50
21.79,39.29,1,50
21.79,39.26,1,60
21.79,39.2,1,70
21.79,39.2666666666667,1,70
21.79,39.4,0,30
21.79,39.463333333333296,1,40
21.79,39.59,1,50
21.79,39.56,0,50
21.79,39.5,1,60
21.79,39.4,0,110
21.79,39.4666666666667,1,70
21.79,39.7666666666667,0,50
21.79,40.16,1,60
21.79,40.09,0,60
21.79,40.09,1,60
21.79,40.0,1,50
21.79,39.933333333333294,0,50
21.79,39.845,1,50
21.79,39.76,0,50
21.79,39.7,1,40
21.79,39.7,1,70
21.79,39.7,1,50
21.79,39.59,1,60
21.79,39.59,0,50
21.79,39.59,0,50
21.79,39.59,1,50
21.8566666666667,39.6633333333333,0,30
21.8566666666667,39.6633333333333,1,30
21.89,39.7,0,20
21.89,39.7,1,40
22.0,39.6633333333333,0,60
22.0,39.59,1,60
22.0,39.56,0,50
22.06666666666669,39.56,0,60
22.1,39.5,1,50
22.1,39.433333333333294,0,40
22.1333333333333,39.29,1,60
22.2,39.2225,1,50
22.2,39.1266666666667,0,50
22.2,39.09,1,60
22.26,39.09,1,60
22.29,38.9666666666667,1,50
22.3566666666667,38.9,1,50
22.39,38.76,1,50
22.39,38.6266666666667,0,50
22.5,38.56,0,60
22.5,38.433333333333294,1,40
22.533333333333296,38.4,1,60
22.6,38.3266666666667,0,60
22.6,38.1633333333333,1,50
22.6,38.09,1,60
22.7,38.06,0,40
22.7,37.933333333333294,0,30
22.73,37.76,1,30
22.79,37.7,0,20
22.89,37.6633333333333,0,60
22.89,37.59,0,50
22.945,37.45,1,70
23.0,37.363333333333294,1,60
23.0,37.29,0,60
23.033333333333296,37.29,0,50
23.1,37.29,1,50
23.1333333333333,37.26,1,40
23.2,37.2,1,50
23.2,37.09,1,50
23.2,37.09,1,50
23.2,37.09,0,60
23.2,37.03,1,50
23.29,37.09,1,60
23.29,37.09,1,60
23.29,37.09,1,60
23.29,37.09,0,60
23.29,36.9,0,80
23.3566666666667,36.6266666666667,1,70
23.29,35.7333333333333,1,90
23.29,34.7333333333333,1,150
23.29,34.3966666666667,1,460
23.315,35.8425,0,340
23.39,38.66,0,310
23.3566666666667,38.0633333333333,1,120
23.29,35.73,0,140
23.3566666666667,36.16666666666671,1,150
23.3566666666667,35.5,0,120
23.39,35.7333333333333,1,130
23.39,35.1333333333333,1,130
23.39,34.76,1,130
23.39,34.7,0,130
23.29,34.43,1,170
23.29,34.23,1,210
23.29,34.1566666666667,1,110
23.29,34.1566666666667,0,100
23.29,34.03,0,110
23.29,34.09,0,90
23.2,33.9,0,120
23.2,33.9666666666667,1,130
23.2,34.09,1,130
23.2,34.09,0,120
23.1,34.2,0,120
23.1,34.29,0,60
23.1,34.43,1,60
23.1,34.53,1,50
23.1,34.59,1,60
23.1,34.79,1,60
23.033333333333296,34.79,1,50
23.0,34.79,0,60
23.0,34.8633333333333,0,60
22.963333333333296,35.0,1,60
22.89,35.0,1,50
22.89,35.0,0,40
22.82333333333329,35.0,0,60
22.79,35.0,0,50
22.79,35.0,1,50
22.79,35.0,1,40
22.79,35.06,1,30
22.7,35.09,0,40
22.7,35.1725,0,40
22.7,35.2,0,40
22.6,35.2,1,50
22.6,35.26,1,60
22.6,35.29,1,50
22.533333333333296,35.29,0,50
22.5,35.4,1,60
22.5,35.4,1,60
22.5,35.4,1,50
22.5,35.4666666666667,1,60
22.39,35.4,1,50
22.39,35.4666666666667,1,50
22.39,35.5,0,50
22.39,35.5,0,50
22.3566666666667,35.5,0,40
22.29,35.5,1,60
22.29,35.53,1,60
22.29,35.59,0,60
22.2,35.53,1,60
22.2,35.59,1,50
22.2,35.59,1,50
22.2,35.7,1,50
22.1333333333333,35.7,1,20
22.1,35.7,0,30
22.1,35.76,0,30
22.06666666666669,35.76,1,30
22.0,35.7,0,60
22.0,35.73,0,50
22.0,35.79,1,60
22.0,35.79,1,40
21.9266666666667,35.79,1,60
21.89,35.79,0,70
21.89,35.93,1,70
21.89,36.433333333333294,0,70
21.89,36.56,0,70
21.89,36.79,1,70
21.89,36.79,0,50
21.89,36.8,0,70
21.89,36.8,1,280
21.89,36.4666666666667,0,150
21.89,36.295,1,60
21.89,36.1266666666667,1,70
21.89,35.9666666666667,1,60
21.89,35.8266666666667,0,70
21.89,35.79,1,50
21.89,35.79,0,60
21.79,35.73,1,50
21.79,35.73,0,50
21.79,35.7,0,80
21.79,35.7,1,60
21.82333333333329,35.79,0,370
21.82333333333329,35.79,0,400
21.89,36.1333333333333,0,70
21.89,36.6,1,70
22.0,36.7666666666667,0,80
22.0,36.9666666666667,1,90
22.1,37.3,0,70
22.1,37.6333333333333,1,80
22.2,38.0,1,60
22.2675,38.1725,1,50
22.29,38.89,1,80
22.4266666666667,40.4266666666667,0,80
22.5,40.293333333333294,0,80
22.5,40.03,0,80
22.5,39.4233333333333,1,120
22.6,37.9,1,90
22.533333333333296,35.8266666666667,1,50
22.5,34.7566666666667,0,70
22.5,33.3633333333333,1,60
22.5,32.5,1,90
22.5,32.2266666666667,1,80
22.5,32.1933333333333,1,80
22.56666666666669,32.4666666666667,0,80
22.6,32.6933333333333,0,60
22.6,32.9666666666667,1,70
22.6333333333333,33.1266666666667,0,60
22.7,33.26,0,60
22.79,33.4333333333333,0,70
22.79,33.56,0,70
22.89,33.745,1,80
22.9266666666667,33.8266666666667,0,70
23.0,33.9,1,70
23.033333333333296,34.03,1,70
23.1,34.09,1,60
23.2,34.2,1,70
23.2,34.2,0,60
23.29,34.3633333333333,1,70
23.29,34.3633333333333,1,70
23.39,34.4,1,70
23.39,34.4,1,80
23.5,34.53,1,70
23.5,34.59,1,80
23.5,34.59,1,70
23.56666666666669,34.59,0,70
23.6,34.7666666666667,0,50
23.6,34.9666666666667,1,60
23.6333333333333,34.9333333333333,1,80
23.7,34.9333333333333,0,90
23.7,34.6233333333333,1,90
23.7,33.6675,1,80
23.7,32.7333333333333,1,80
23.7,31.9266666666667,1,70
23.7,31.2666666666667,1,80
23.7,30.8566666666667,1,90
23.7,30.66333333333329,1,90
23.7,31.4266666666667,1,130
23.7,31.4933333333333,0,120
23.7,31.32333333333329,1,130
23.7,31.53,0,120
23.76,31.963333333333296,0,130
23.76,31.963333333333296,1,120
23.79,32.2266666666667,1,200
23.79,33.36,1,120
23.79,33.6633333333333,0,110
23.79,33.59,1,120
23.79,33.4666666666667,1,130
23.79,33.3266666666667,1,130
23.76,33.2,0,110
23.7,33.2,1,120
23.7,33.09,1,90
23.7,33.2,0,90
23.7,33.2,0,80
23.7,33.23,1,80
23.7,33.23,1,100
23.6,33.2,1,110
23.6,33.26,1,110
23.6,33.3266666666667,0,120
23.533333333333296,33.5266666666667,0,80
23.5,33.7,0,80
23.5,33.7,0,80
23.5,33.79,1,70
23.4266666666667,33.73,0,80
23.39,33.79,1,60
23.39,33.79,1,50
23.39,33.8266666666667,1,70
23.32333333333329,33.9,1,50
23.29,34.2666666666667,1,60
23.29,34.3266666666667,1,50
23.29,34.3266666666667,0,50
23.2225,34.345,0,60
23.2,34.4,1,50
23.2,34.5,0,50
23.2,34.5,1,60
23.1,34.5,1,50
23.1,34.5,1,60
23.1,34.59,0,40
23.1,34.59,1,40
23.1,34.59,0,20
23.033333333333296,34.53,1,40
23.0,34.53,0,50
23.0,34.59,1,50
23.0,34.59,0,50
23.0,34.59,0,60
22.89,34.59,1,60
22.89,34.59,0,60
22.8566666666667,34.56,1,60
22.8566666666667,34.6333333333333,0,50
22.79,34.56,0,50
22.79,34.56,1,50
22.79,34.59,0,40
22.7,34.59,0,50
22.7,34.59,1,60
22.7,34.59,0,60
22.7,34.59,0,60
22.6666666666667,34.59,0,60
22.6,34.59,1,60
22.6,34.59,1,50
22.6,34.59,0,50
22.6,34.59,1,50
22.533333333333296,34.59,0,40
22.5,34.7,1,50
22.5,34.7,0,60
22.5,34.7,1,50
22.5,34.7,1,60
22.39,34.59,1,50
22.39,34.6633333333333,1,30
22.39,34.7,0,20
22.39,34.7,0,30
22.29,34.7,0,30
22.29,34.7225,0,50
22.29,34.79,0,70
22.26,34.76,0,60
22.2,34.7,1,60
22.2,34.7,0,50
22.2,34.7,0,60
22.2,34.73,0,50
22.2,34.8633333333333,1,70
22.23,35.4566666666667,0,170
22.29,35.8633333333333,1,400
22.23,36.03,1,150
22.29,36.09,1,70
22.29,36.0266666666667,0,110
22.29,35.9,0,100
22.29,35.7233333333333,1,120
22.29,35.4633333333333,0,80
22.29,34.6,0,90
22.29,33.6666666666667,0,120
22.29,33.7333333333333,1,390
22.29,34.0725,1,240
22.29,33.63,1,120
22.32333333333329,32.9,1,70
22.39,32.76,1,90
22.39,32.4,1,80
22.39,32.2,1,70
22.39,32.29,1,80
22.39,32.3633333333333,1,110
22.5,32.53,0,90
22.5,32.6633333333333,0,100
22.5,32.86,1,100
22.5,33.2666666666667,1,100
22.6,31.73333333333329,1,80
22.6,30.593333333333305,1,80
22.6333333333333,29.4666666666667,1,90
22.6333333333333,28.593333333333305,1,90
22.7,28.593333333333305,1,90
22.7,29.0,0,90
22.7,28.65666666666669,1,90
22.76,28.463333333333296,1,90
22.84,27.545,1,160
22.89,27.36,0,140
22.963333333333296,27.23333333333329,0,80
23.0,27.0233333333333,1,70
23.06666666666669,27.43,1,80
23.1,27.96,1,30
23.1,28.2933333333333,0,30
23.2,28.73,1,40
23.26,28.996666666666705,1,20
23.32333333333329,29.4266666666667,0,70
23.39,29.6333333333333,1,60
23.5,30.06666666666669,1,60
23.5,30.26,1,60
23.6,30.4,1,60
23.6,29.66,1,50
23.6,28.6666666666667,1,50
23.6666666666667,27.86,0,50
23.7,27.9266666666667,1,50
23.76,28.4,0,70
23.79,28.893333333333292,0,60
23.865,29.37,0,60
23.89,29.72666666666669,0,60
23.9266666666667,30.06666666666669,1,50
24.0,30.26,1,50
24.0,30.533333333333296,0,50
24.0,30.6666666666667,1,60
24.0,30.9266666666667,1,40
24.0,31.06666666666669,1,60
24.1,31.23,1,50
24.1,31.3566666666667,0,60
24.1,31.5,1,50
24.1,31.56666666666669,1,60
24.1,31.73,1,210
24.1,31.73,1,320
24.1,35.6966666666667,1,520
24.1,36.43,1,490
24.1333333333333,40.66666666666671,1,150
24.2,40.0,1,90
24.2,36.6333333333333,0,90
24.2,35.36,0,80
24.2,34.395,0,70
24.2,33.9666666666667,1,80
24.2,33.8266666666667,1,120
24.2,33.56,0,110
24.1333333333333,33.4333333333333,1,90
24.1,33.4,1,100
24.1,33.4666666666667,1,90
24.1,33.59,0,100
24.1,33.59,1,100
24.1,33.73,1,90
24.1,33.79,1,90
24.1,33.9,1,110
24.033333333333296,33.9666666666667,1,100
24.0,33.9333333333333,0,90
24.0,34.0,1,100
24.0,34.03,0,70
24.0,34.2233333333333,0,50
23.9266666666667,34.3266666666667,0,50
23.9266666666667,34.4,0,70
23.89,34.4,0,60
23.84,34.4475,1,50
23.82333333333329,34.59,1,70
23.79,34.59,1,50
23.79,34.6633333333333,1,60
23.76,34.7,0,50
23.7,34.7,0,50
23.7,34.8266666666667,1,60
23.7,34.9,1,50
23.6666666666667,35.0,1,50
23.6,35.0,1,60
23.6,35.09,1,60
23.6,35.1633333333333,1,50
23.56666666666669,35.23,1,50
23.5,35.3633333333333,0,20
23.5,35.5,1,40
23.5,35.5,1,40
23.5,35.59,1,50
23.4266666666667,35.53,0,60
23.39,35.59,1,50
23.39,35.59,0,60
23.39,35.59,1,60
23.3566666666667,35.7,0,60
23.29,35.7,0,60
23.29,35.73,1,50
23.29,35.79,0,40
23.29,35.79,0,50
23.23,35.79,0,60
23.2,35.79,0,40
23.2,35.79,1,60
23.2,35.9,1,60
23.2,35.9,1,60
23.1,35.9333333333333,1,50
23.1,36.0,1,60
23.1333333333333,36.03,1,70
23.1333333333333,36.09,1,50
23.1,36.09,1,50
23.1,36.09,1,50
23.0,36.09,1,50
23.0,36.09,0,40
23.0,36.2,0,60
22.9725,36.2225,1,50
22.89,36.29,1,60
22.89,36.29,0,50
22.89,36.29,0,50
22.89,36.3266666666667,1,50
22.89,36.4,1,40
22.79,36.29,0,60
22.79,36.363333333333294,0,50
22.79,36.4,1,50
22.79,36.4,1,80
22.79,36.8666666666667,0,110
22.79,37.26,1,80
22.79,37.2,1,70
22.79,37.33333333333329,1,60
22.79,37.29,1,60
22.79,37.49,1,70
22.79,37.4,0,670
22.79,37.3266666666667,0,470
22.79,37.1333333333333,0,150
22.79,36.933333333333294,0,70
22.79,37.05,0,110
22.7,36.6633333333333,0,110
22.6333333333333,36.53,1,100
22.6,36.4666666666667,1,100
22.6,36.4666666666667,1,80
22.6,36.5666666666667,1,90
22.6,36.7,0,110
22.6333333333333,37.0666666666667,0,450
22.7,37.4,0,610
22.7,37.5666666666667,1,290
22.7,37.83333333333329,0,90
22.7,37.933333333333294,1,120
22.76,38.06,1,110
22.79,38.1266666666667,0,70
22.79,38.2,0,100
22.89,38.29,1,70
22.89,38.29,1,70
22.9266666666667,38.29,1,60
23.0,38.23,0,60
23.0,38.2,1,80
23.033333333333296,38.1266666666667,0,70
23.1,38.1266666666667,1,80
23.1333333333333,38.1633333333333,1,310
23.26,38.1633333333333,1,340
23.29,38.1633333333333,1,110
23.3566666666667,37.963333333333296,1,80
23.39,37.2333333333333,0,100
23.463333333333296,36.2333333333333,0,120
23.533333333333296,35.6933333333333,0,80
23.6,35.3,1,90
23.7,35.16,1,90
23.76,34.8266666666667,0,90
23.89,35.0666666666667,1,70
23.963333333333296,36.0666666666667,0,70
24.033333333333296,35.99,0,70
24.1,35.53,0,70
24.2,35.0333333333333,1,70
24.2,34.5666666666667,1,140
24.29,34.6633333333333,1,340
24.315,35.1975,1,190
24.39,35.0666666666667,0,150
24.5,34.9333333333333,1,80
24.56666666666669,34.0666666666667,0,80
24.6,33.6,1,70
24.6,33.3266666666667,1,80
